Tanker Type,Tile,"NW Coor (Long, Lat)","NE Coor (Long, Lat)","SE Coor (Long, Lat)","SW Coor (Long, Lat)",Capture Date,County,State
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26639908281031, 43.62746781870724)","(-70.26574312461031, 43.62746781870724)","(-70.26574312461031, 43.62704289390579)","(-70.26639908281031, 43.62704289390579)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26741769147037, 43.62709997013312)","(-70.2667618437372, 43.62709997013312)","(-70.2667618437372, 43.626680452320834)","(-70.26741769147037, 43.626680452320834)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.2672597929207, 43.62595641451198)","(-70.26660395888211, 43.62595641451198)","(-70.26660395888211, 43.62553689554874)","(-70.2672597929207, 43.62553689554874)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26624086221828, 43.6263080581315)","(-70.26557748259476, 43.6263080581315)","(-70.26557748259476, 43.62588321450422)","(-70.26624086221828, 43.62588321450422)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26485003543077, 43.62665840651476)","(-70.26420908081701, 43.62665840651476)","(-70.26420908081701, 43.62623870917978)","(-70.26485003543077, 43.62623870917978)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.27383847670167, 43.627217672410076)","(-70.27323474575985, 43.627217672410076)","(-70.27323474575985, 43.62680301332169)","(-70.27383847670167, 43.62680301332169)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.27314153022043, 43.62661496811568)","(-70.27251539014202, 43.62661496811568)","(-70.27251539014202, 43.626195152403355)","(-70.27314153022043, 43.626195152403355)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.2723839757236, 43.62595891034507)","(-70.27175830329399, 43.62595891034507)","(-70.27175830329399, 43.62556069477844)","(-70.2723839757236, 43.62556069477844)",20180927,Cumberland,23
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.87752243783552, 34.92729087491414)","(-81.87719227843137, 34.92729087491414)","(-81.87719227843137, 34.92713094993692)","(-81.87752243783552, 34.92713094993692)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.88730204558266, 34.92833977534696)","(-81.88701086818418, 34.92833977534696)","(-81.88701086818418, 34.92814172039548)","(-81.88730204558266, 34.92814172039548)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.87752992808504, 34.92737738576813)","(-81.87722033792507, 34.92737738576813)","(-81.87722033792507, 34.92729846694571)","(-81.87752992808504, 34.92729846694571)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.8725739832977, 34.91780436073756)","(-81.87230286798533, 34.91780436073756)","(-81.87230286798533, 34.917633177211755)","(-81.8725739832977, 34.917633177211755)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.87238009481526, 34.91810332062624)","(-81.87212240084376, 34.91810332062624)","(-81.87212240084376, 34.91795909194642)","(-81.87238009481526, 34.91795909194642)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.87281587083658, 34.916455453469375)","(-81.87255818132884, 34.916455453469375)","(-81.87255818132884, 34.91631122561314)","(-81.87281587083658, 34.91631122561314)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.87279107074548, 34.91597411298887)","(-81.87250008613749, 34.91597411298887)","(-81.87250008613749, 34.91578684157103)","(-81.87279107074548, 34.91578684157103)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.8778084041304, 34.92761883789961)","(-81.8775634625579, 34.92761883789961)","(-81.8775634625579, 34.927442067255214)","(-81.8778084041304, 34.927442067255214)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.88766239217286, 34.928250578083286)","(-81.88741085934974, 34.928250578083286)","(-81.88741085934974, 34.928073875635356)","(-81.88766239217286, 34.928073875635356)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.88194731147352, 34.920896307743845)","(-81.88149697681291, 34.920896307743845)","(-81.88149697681291, 34.92055331580241)","(-81.88194731147352, 34.92055331580241)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.8814134682341, 34.92134382743413)","(-81.88121497767499, 34.92134382743413)","(-81.88121497767499, 34.92121000941249)","(-81.8814134682341, 34.92121000941249)",20190830,Spartanburg,45
external_floating_roof_tank,m_3408101_se_17_060_20190830,"(-81.88134587798366, 34.92116577741672)","(-81.88110094844207, 34.92116577741672)","(-81.88110094844207, 34.92098901355338)","(-81.88134587798366, 34.92098901355338)",20190830,Spartanburg,45
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.061286400293, 38.02747081157307)","(-122.06079265349362, 38.02747081157307)","(-122.06079265349362, 38.02705589386302)","(-122.061286400293, 38.02705589386302)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06143057924363, 38.012958139955416)","(-122.06072037408106, 38.012958139955416)","(-122.06072037408106, 38.012373858764676)","(-122.06143057924363, 38.012373858764676)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05917415566259, 38.014632657018595)","(-122.05873448848412, 38.014632657018595)","(-122.05873448848412, 38.014272238689514)","(-122.05917415566259, 38.014272238689514)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05787715436438, 38.01076669013802)","(-122.0574106654052, 38.01076669013802)","(-122.0574106654052, 38.01036819898367)","(-122.05787715436438, 38.01036819898367)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05461031868069, 38.00969139271949)","(-122.0544037489765, 38.00969139271949)","(-122.0544037489765, 38.00927875767189)","(-122.05461031868069, 38.00927875767189)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06313835795342, 38.01464269716766)","(-122.06250254246669, 38.01464269716766)","(-122.06250254246669, 38.014118502703795)","(-122.06313835795342, 38.014118502703795)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05439170392215, 38.0096842263583)","(-122.05407579398735, 38.0096842263583)","(-122.05407579398735, 38.00927071091816)","(-122.05439170392215, 38.00927071091816)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05824681195374, 38.01499294171044)","(-122.05783462315789, 38.01499294171044)","(-122.05783462315789, 38.0146219251785)","(-122.05824681195374, 38.0146219251785)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05646761632515, 38.00342815921827)","(-122.05614266865351, 38.00342815921827)","(-122.05614266865351, 38.00318761796861)","(-122.05646761632515, 38.00318761796861)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.0618518818884, 38.02708598576997)","(-122.06135116088352, 38.02708598576997)","(-122.06135116088352, 38.0266818297509)","(-122.0618518818884, 38.0266818297509)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.0617866433321, 38.02791281672444)","(-122.06128591714985, 38.02791281672444)","(-122.06128591714985, 38.02750866041064)","(-122.0617866433321, 38.02750866041064)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06012875859945, 38.014277990492346)","(-122.05964166339554, 38.014277990492346)","(-122.05964166339554, 38.013884750954475)","(-122.06012875859945, 38.013884750954475)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05888951566261, 38.012305135775)","(-122.05836157386847, 38.012305135775)","(-122.05836157386847, 38.01190074872601)","(-122.05888951566261, 38.01190074872601)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.0595393645867, 38.013332363255536)","(-122.05903867951345, 38.013332363255536)","(-122.05903867951345, 38.012933604916206)","(-122.0595393645867, 38.012933604916206)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05669200691607, 38.008848320884354)","(-122.05619143693595, 38.008848320884354)","(-122.05619143693595, 38.008444143773445)","(-122.05669200691607, 38.008444143773445)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05608296131219, 38.00784303526881)","(-122.05564314130109, 38.00784303526881)","(-122.05564314130109, 38.007498826704335)","(-122.05608296131219, 38.007498826704335)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06069759532895, 38.01522885794075)","(-122.06027151673871, 38.01522885794075)","(-122.06027151673871, 38.01487396148294)","(-122.06069759532895, 38.01487396148294)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05884282902512, 38.01595485080371)","(-122.05842358983823, 38.01595485080371)","(-122.05842358983823, 38.01560000249402)","(-122.05884282902512, 38.01560000249402)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05977701659155, 38.01559461627882)","(-122.05934417515874, 38.01559461627882)","(-122.05934417515874, 38.015234254847954)","(-122.05977701659155, 38.015234254847954)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06074929377094, 38.01010832957783)","(-122.06011339602881, 38.01010832957783)","(-122.06011339602881, 38.00959493655796)","(-122.06074929377094, 38.00959493655796)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05845394580221, 38.01162570423665)","(-122.05793981776499, 38.01162570423665)","(-122.05793981776499, 38.011210610880255)","(-122.05845394580221, 38.011210610880255)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05677418751014, 38.004036265320735)","(-122.05648995894376, 38.004036265320735)","(-122.05648995894376, 38.0038176820068)","(-122.05677418751014, 38.0038176820068)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05646599309674, 38.004087866970075)","(-122.05614787590206, 38.004087866970075)","(-122.05614787590206, 38.003847380579636)","(-122.05646599309674, 38.003847380579636)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05641465355886, 38.003827892532286)","(-122.0560695510934, 38.003827892532286)","(-122.0560695510934, 38.00356015153491)","(-122.05641465355886, 38.00356015153491)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05596004667655, 38.00410543426152)","(-122.05574352943717, 38.00410543426152)","(-122.05574352943717, 38.00393606094741)","(-122.05596004667655, 38.00393606094741)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05589538902949, 38.00381831489534)","(-122.05575997087158, 38.00381831489534)","(-122.05575997087158, 38.003719891159854)","(-122.05589538902949, 38.003719891159854)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05573787537843, 38.003844087222575)","(-122.05560245738847, 38.003844087222575)","(-122.05560245738847, 38.00374566330838)","(-122.05573787537843, 38.00374566330838)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05390794552382, 38.02604352973177)","(-122.05365077465643, 38.02604352973177)","(-122.05365077465643, 38.02584138033303)","(-122.05390794552382, 38.02584138033303)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.05363089472529, 38.02579255248484)","(-122.053387396216, 38.02579255248484)","(-122.053387396216, 38.02559051262684)","(-122.05363089472529, 38.02559051262684)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06051039741331, 38.02667511042138)","(-122.06008411629178, 38.02667511042138)","(-122.06008411629178, 38.026331027012226)","(-122.06051039741331, 38.026331027012226)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06442097662391, 38.01267916266962)","(-122.06369031638886, 38.01267916266962)","(-122.06369031638886, 38.01208932888114)","(-122.06442097662391, 38.01208932888114)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06235977995084, 38.014057880769855)","(-122.06189966640909, 38.014057880769855)","(-122.06189966640909, 38.01369190349373)","(-122.06235977995084, 38.01369190349373)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06203158546565, 38.013530730257706)","(-122.06137507790864, 38.013530730257706)","(-122.06137507790864, 38.013022587169814)","(-122.06203158546565, 38.013022587169814)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.06006080093611, 38.0244111675104)","(-122.05994570725562, 38.0244111675104)","(-122.05994570725562, 38.02432372631445)","(-122.06006080093611, 38.02432372631445)",20180715,Contra Costa,06
external_floating_roof_tank,m_3812264_se_10_060_20180715,"(-122.0599437030213, 38.02448052866156)","(-122.05982177411512, 38.02448052866156)","(-122.05982177411512, 38.0243930326624)","(-122.0599437030213, 38.0243930326624)",20180715,Contra Costa,06
external_floating_roof_tank,m_3211512_ne_11_060_20190305,"(-115.56471196674673, 32.82449314796648)","(-115.56444621568309, 32.82449314796648)","(-115.56444621568309, 32.82427904386454)","(-115.56471196674673, 32.82427904386454)",20190305,Imperial,06
external_floating_roof_tank,m_3211512_ne_11_060_20190305,"(-115.5647041129353, 32.82418459362562)","(-115.56443879818674, 32.82418459362562)","(-115.56443879818674, 32.82394343625982)","(-115.5647041129353, 32.82394343625982)",20190305,Imperial,06
external_floating_roof_tank,m_3211512_ne_11_060_20190305,"(-115.5649475392333, 32.82419279824038)","(-115.56477695425954, 32.82419279824038)","(-115.56477695425954, 32.82403931478414)","(-115.5649475392333, 32.82403931478414)",20190305,Imperial,06
external_floating_roof_tank,m_3211512_ne_11_060_20190305,"(-115.56493712664994, 32.8244416148344)","(-115.56477944480004, 32.8244416148344)","(-115.56477944480004, 32.82428286775692)","(-115.56493712664994, 32.82428286775692)",20190305,Imperial,06
external_floating_roof_tank,m_3211512_ne_11_060_20190305,"(-115.56430331818275, 32.824396460160905)","(-115.56422755129415, 32.824396460160905)","(-115.56422755129415, 32.824325239022464)","(-115.56430331818275, 32.824325239022464)",20190305,Imperial,06
external_floating_roof_tank,m_3509737_nw_14_060_20190711,"(-97.43883665272992, 35.467532085061194)","(-97.43844660474117, 35.467532085061194)","(-97.43844660474117, 35.46718624706632)","(-97.43883665272992, 35.46718624706632)",20190711,Oklahoma,40
external_floating_roof_tank,m_3509737_nw_14_060_20190711,"(-97.43828786935272, 35.467530393435055)","(-97.4378978237902, 35.467530393435055)","(-97.4378978237902, 35.46718455372643)","(-97.43828786935272, 35.46718455372643)",20190711,Oklahoma,40
external_floating_roof_tank,m_3509737_nw_14_060_20190711,"(-97.43899230116133, 35.46803176198607)","(-97.43876448351511, 35.46803176198607)","(-97.43876448351511, 35.467844895651176)","(-97.43899230116133, 35.467844895651176)",20190711,Oklahoma,40
external_floating_roof_tank,m_3509737_nw_14_060_20190711,"(-97.4391758311151, 35.46811527676525)","(-97.4389671129748, 35.46811527676525)","(-97.4389671129748, 35.467966523537896)","(-97.4391758311151, 35.467966523537896)",20190711,Oklahoma,40
external_floating_roof_tank,m_3509737_nw_14_060_20190711,"(-97.43900217759324, 35.46820499003782)","(-97.43879356409849, 35.46820499003782)","(-97.43879356409849, 35.46805082848298)","(-97.43900217759324, 35.46805082848298)",20190711,Oklahoma,40
